Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Flood?
28.2,16.5,26.0,82.0,0.1,1.6,0.0
27.2,14.1,0.0,83.0,0.3,1.4,0.0
31.7,16.0,0.0,75.0,0.2,0.8,0.0
34.5,22.2,9.0,81.0,0.2,2.3,0.0
33.7,24.0,104.0,86.0,0.5,4.1,1.0
36.7,25.9,101.0,81.0,0.4,3.5,0.0
35.2,25.3,374.0,88.0,0.3,5.4,1.0
33.2,26.3,312.0,88.0,0.5,6.0,1.0
34.0,26.0,334.0,87.0,0.6,6.0,1.0
33.5,25.7,845.0,89.0,0.4,6.0,1.0
34.5,24.3,302.0,85.0,0.3,2.5,1.0
31.0,19.7,0.0,80.0,0.1,0.3,0.0
29.5,17.1,2.0,80.0,0.1,0.7,0.0
28.0,14.4,7.0,81.0,0.2,1.5,0.0
31.5,18.0,0.0,74.0,0.5,1.4,0.0
34.2,22.4,122.0,80.0,0.7,3.3,0.0
35.5,24.2,91.0,81.0,0.8,3.1,0.0
35.7,24.9,115.0,82.0,0.7,4.2,1.0
36.7,26.8,31.0,85.0,0.7,5.3,0.0
33.7,26.0,344.0,88.0,0.6,6.2,1.0
33.6,26.4,318.0,89.0,0.4,6.6,1.0
34.5,26.1,149.0,87.0,0.3,6.3,1.0
34.2,25.0,360.0,86.0,0.1,5.1,1.0
31.4,20.2,0.0,81.0,0.2,1.1,0.0
29.8,16.5,2.0,79.0,0.3,1.0,0.0
27.6,14.1,0.0,80.0,0.3,0.8,0.0
33.8,19.4,0.0,77.0,0.4,0.7,0.0
36.2,21.5,0.0,71.0,0.4,1.4,0.0
35.6,23.9,27.0,77.0,0.8,3.8,0.0
36.0,25.3,260.0,80.0,0.6,4.5,1.0
35.7,26.4,336.0,87.0,0.6,6.4,1.0
35.2,26.3,348.0,87.0,0.8,6.2,1.0
34.2,26.0,309.0,86.0,1.0,6.0,1.0
34.2,25.8,410.0,86.0,0.8,5.6,1.0
34.4,25.0,24.0,83.0,0.2,4.1,0.0
32.7,20.6,0.0,82.0,0.2,2.4,0.0
29.7,15.6,0.0,80.0,0.1,0.3,0.0
28.2,12.9,0.0,79.0,0.2,0.4,0.0
31.5,16.8,57.0,77.0,0.4,2.3,0.0
36.7,18.7,40.0,68.0,0.4,1.3,0.0
35.7,23.8,51.0,79.0,0.9,3.6,0.0
37.7,25.6,226.0,80.0,0.6,4.1,1.0
35.7,25.7,399.0,87.0,0.8,6.5,1.0
34.8,26.0,782.0,89.0,0.6,6.9,1.0
35.2,26.5,180.0,86.0,0.5,6.4,1.0
34.5,26.4,266.0,88.0,0.4,6.6,1.0
35.0,24.3,228.0,83.0,0.3,4.2,1.0
32.0,21.0,109.0,82.0,0.4,2.2,0.0
28.8,15.7,0.0,79.0,0.3,1.2,0.0
29.7,14.4,39.0,78.0,0.4,1.5,0.0
30.7,14.9,22.0,73.0,0.3,1.5,0.0
34.2,21.6,64.0,77.0,0.3,3.5,0.0
36.5,24.0,67.0,75.0,0.5,3.0,0.0
37.8,24.9,240.0,78.0,0.5,5.0,1.0
35.2,25.8,193.0,87.0,0.6,6.8,1.0
34.9,25.9,649.0,89.0,0.5,7.1,1.0
34.7,26.1,320.0,87.0,0.4,6.5,1.0
34.8,26.0,213.0,85.0,0.5,6.0,1.0
34.7,23.8,333.0,84.0,0.4,3.6,1.0
33.0,19.5,0.0,77.0,0.2,1.3,0.0
30.4,17.1,0.0,84.0,0.1,3.2,0.0
29.6,14.4,0.0,80.0,1.0,1.0,0.0
33.4,16.5,1.0,70.0,1.8,0.8,0.0
35.8,21.0,5.0,69.0,1.7,3.5,0.0
36.8,25.1,56.0,76.0,2.8,3.9,0.0
36.8,24.8,220.0,79.0,2.7,4.8,1.0
36.4,26.5,177.0,82.0,2.2,5.1,1.0
35.2,25.9,431.0,87.0,2.4,6.5,1.0
35.3,26.2,312.0,87.0,2.2,6.7,1.0
35.2,26.1,146.0,85.0,2.3,5.7,1.0
35.0,24.1,195.0,83.0,1.9,3.0,1.0
33.6,20.3,3.0,78.0,1.8,2.8,0.0
29.6,15.0,0.0,79.0,2.2,2.4,0.0
29.0,12.4,0.0,81.0,2.8,1.9,0.0
32.4,15.9,23.0,72.0,2.6,1.6,0.0
37.4,22.5,3.0,72.0,3.3,2.9,0.0
36.2,25.9,17.0,78.0,3.5,4.7,0.0
36.7,25.2,191.0,80.0,2.7,5.1,1.0
39.7,26.3,541.0,87.0,2.6,6.4,1.0
34.7,26.6,233.0,85.0,2.6,5.8,1.0
35.0,26.7,204.0,84.0,2.5,6.1,1.0
38.2,26.3,229.0,86.0,2.5,5.9,1.0
35.7,25.3,303.0,82.0,2.4,4.8,1.0
33.2,21.2,6.0,79.0,1.9,1.8,0.0
29.6,15.2,15.0,78.0,2.1,1.7,0.0
28.6,12.0,0.0,78.0,2.2,0.8,0.0
31.0,16.2,1.0,71.0,2.3,0.9,0.0
35.2,20.3,35.0,70.0,2.9,3.3,0.0
35.6,22.6,145.0,76.0,2.4,5.1,1.0
36.0,24.4,424.0,82.0,2.2,6.3,1.0
35.5,26.0,410.0,87.0,2.3,6.5,1.0
35.0,26.1,291.0,85.0,2.1,6.3,1.0
35.2,26.0,403.0,87.0,2.1,6.5,1.0
35.9,26.1,291.0,86.0,2.2,6.1,1.0
35.2,24.7,128.0,81.0,2.1,3.5,0.0
32.4,19.2,0.0,77.0,1.5,1.2,0.0
30.7,15.3,0.0,81.0,2.1,2.3,0.0
29.2,14.0,12.0,79.0,2.2,2.7,0.0
34.0,15.2,12.0,67.0,1.9,0.9,0.0
35.0,21.6,30.0,71.0,2.5,2.7,0.0
37.0,23.6,194.0,80.0,2.7,4.3,1.0
36.8,25.6,121.0,78.0,2.3,4.2,1.0
36.6,26.5,279.0,85.0,2.9,6.2,1.0
34.7,26.4,298.0,86.0,2.6,6.5,1.0
34.6,26.2,452.0,85.0,2.4,6.3,1.0
36.6,26.3,137.0,85.0,2.3,6.1,1.0
34.2,24.2,128.0,82.0,2.6,4.0,0.0
32.8,19.3,92.0,78.0,2.3,2.5,0.0
28.7,14.1,2.0,83.0,2.3,2.0,0.0
28.7,11.7,0.0,78.0,2.5,0.6,0.0
32.4,16.0,3.0,71.0,2.7,1.5,0.0
35.5,21.3,15.0,71.0,2.1,1.9,0.0
36.2,23.9,135.0,76.0,2.8,4.0,1.0
35.7,24.4,670.0,86.0,3.0,6.6,1.0
36.4,26.3,497.0,83.0,2.3,5.1,1.0
34.6,26.5,225.0,85.0,2.2,6.2,1.0
35.2,26.2,331.0,86.0,2.4,6.3,1.0
35.6,26.1,502.0,86.0,2.1,6.4,1.0
35.0,24.5,167.0,85.0,1.9,5.1,1.0
32.5,19.1,0.0,75.0,2.3,1.3,0.0
30.4,15.9,0.0,79.0,2.0,2.2,0.0
31.56666667,13.7,0.0,70.33333333,3.033333333,0.1,0.0
34.83333333,16.7,0.333333333,62.33333333,3.166666667,0.7,0.0
35.36666667,21.23333333,23.66666667,72.33333333,3.8,2.5,0.0
35.43333333,23.9,135.3333333,77.66666667,3.733333333,3.2,0.0
34.66666667,24.93333333,312.6666667,80.66666667,3.9,4.3,1.0
34.83333333,25.8,742.0,85.66666667,3.666666667,5.5,1.0
34.3,25.63333333,555.3333333,85.66666667,3.633333333,6.4,1.0
33.93333333,25.26666667,430.3333333,86.0,3.566666667,6.3,1.0
34.86666667,25.53333333,422.0,85.0,3.233333333,5.7,1.0
35.1,24.03333333,304.6666667,84.66666667,2.833333333,3.1,1.0
33.6,19.43333333,1.0,76.66666667,2.566666667,2.3,0.0
31.06666667,15.36666667,0.0,79.66666667,2.5,0.7,0.0
32.4,13.5,0.0,67.0,2.8,0.9,0.0
35.0,16.9,0.0,66.0,3.0,1.0,0.0
35.3,20.7,35.0,70.0,4.1,2.2,0.0
34.8,23.7,117.0,77.0,3.2,3.2,0.0
34.8,25.0,355.0,80.0,4.0,4.9,1.0
34.2,25.8,454.0,86.0,3.6,6.3,1.0
33.9,25.6,613.0,85.0,4.0,5.9,1.0
34.5,25.3,748.0,88.0,4.0,6.7,1.0
34.5,25.4,740.0,87.0,3.5,5.7,1.0
35.4,24.3,66.0,83.0,2.9,3.3,0.0
33.4,19.2,0.0,77.0,2.8,0.7,0.0
32.3,16.0,0.0,82.0,2.5,1.9,0.0
30.7,14.9,0.0,75.0,3.3,1.5,0.0
34.0,16.5,0.0,64.0,3.4,0.7,0.0
36.0,21.9,31.0,77.0,3.5,2.5,0.0
36.5,23.6,231.0,83.0,4.1,4.0,1.0
35.2,25.2,114.0,79.0,3.8,4.3,0.0
35.0,25.6,1268.0,87.0,3.9,6.4,1.0
34.5,25.5,662.0,89.0,3.3,6.8,1.0
34.1,25.6,300.0,85.0,3.5,6.5,1.0
35.0,25.7,221.0,83.0,3.4,5.9,1.0
34.3,23.8,442.0,85.0,3.2,3.1,1.0
34.2,20.0,3.0,77.0,2.7,2.9,0.0
30.4,14.3,0.0,80.0,2.7,0.6,0.0
31.6,12.7,0.0,69.0,3.0,0.3,0.0
35.5,16.7,1.0,57.0,3.1,1.5,0.0
34.8,21.1,5.0,70.0,3.8,1.4,0.0
35.0,24.4,58.0,73.0,3.9,2.9,0.0
34.0,24.6,469.0,83.0,3.9,6.0,1.0
35.3,26.0,504.0,84.0,3.5,5.7,1.0
34.5,25.8,391.0,83.0,3.6,6.2,1.0
33.2,24.9,243.0,85.0,3.2,6.6,1.0
35.1,25.5,305.0,85.0,2.8,5.9,1.0
35.6,24.0,403.0,86.0,2.4,5.1,1.0
33.2,19.1,0.0,76.0,2.2,1.9,0.0
30.5,15.8,0.0,77.0,2.3,0.8,0.0
28.0,14.0,3.0,71.0,1.568518519,0.5,0.0
34.2,15.5,17.0,68.0,1.951851852,1.0,0.0
32.5,20.4,70.0,81.0,2.748148148,1.7,0.0
33.7,20.7,267.0,80.0,3.905555556,4.7,1.0
35.2,22.8,240.0,81.0,3.762962963,4.5,1.0
33.3,25.5,624.0,87.0,4.477777778,6.2,1.0
32.3,24.6,870.0,89.0,4.577777778,6.4,1.0
32.6,25.1,504.0,87.0,4.088888889,2.0,1.0
32.9,25.0,577.0,86.0,2.955555556,6.1,1.0
33.3,24.4,104.0,83.0,1.764814815,4.1,0.0
31.8,19.2,84.0,76.0,1.325925926,1.6,0.0
28.9,12.9,0.0,74.0,1.340740741,0.2,0.0
27.8,13.9,0.0,70.0,1.568518519,1.0,0.0
30.0,16.1,44.0,73.0,1.951851852,1.5,0.0
33.9,19.7,2.0,70.0,2.748148148,2.7,0.0
34.4,22.9,102.0,76.0,3.905555556,2.6,0.0
36.7,25.3,175.0,78.0,3.762962963,3.7,1.0
33.9,25.4,1676.0,84.0,4.477777778,6.4,1.0
32.7,24.7,997.0,85.0,4.577777778,6.7,1.0
32.2,24.8,669.0,88.0,4.088888889,6.9,1.0
36.1,25.6,179.0,81.0,2.955555556,5.5,1.0
32.8,24.2,187.0,82.0,1.764814815,5.0,1.0
32.1,19.4,93.0,79.0,1.325925926,2.7,0.0
29.2,14.9,0.0,76.0,1.340740741,1.3,0.0
30.0,13.5,0.0,71.0,1.568518519,1.0,0.0
31.4,15.0,0.0,68.0,1.951851852,0.6,0.0
35.2,20.3,70.0,73.0,2.748148148,3.4,0.0
34.0,22.3,181.0,76.0,3.905555556,3.6,1.0
33.0,25.1,139.0,81.0,3.762962963,3.7,0.0
33.5,25.1,458.0,87.0,4.477777778,6.4,1.0
35.0,24.8,670.0,86.0,4.577777778,6.1,1.0
33.4,25.3,747.0,86.0,4.088888889,5.5,1.0
33.4,25.2,295.0,83.0,2.955555556,5.0,1.0
33.1,24.4,488.0,83.0,1.764814815,4.2,1.0
31.7,20.0,0.0,75.0,1.325925926,2.2,0.0
31.7,16.6,7.0,76.0,1.340740741,2.5,0.0
28.1,14.2,0.0,72.0,1.568518519,1.5,0.0
32.8,16.3,0.0,66.0,1.951851852,2.2,0.0
35.4,19.3,73.0,69.0,2.748148148,2.2,0.0
34.9,23.0,236.0,78.0,3.905555556,3.8,1.0
34.7,24.8,204.0,79.0,3.762962963,3.8,1.0
33.6,25.4,687.0,84.0,4.477777778,5.8,1.0
33.7,25.1,491.0,86.0,4.577777778,6.2,1.0
32.8,25.0,401.0,86.0,4.088888889,6.3,1.0
33.1,25.0,146.0,85.0,2.955555556,5.7,1.0
33.9,24.4,307.0,86.0,1.764814815,4.4,1.0
33.3,19.5,152.0,80.0,1.325925926,2.6,0.0
28.1,14.5,0.0,77.0,1.340740741,0.5,0.0
28.6,13.6,0.0,71.0,1.568518519,0.9,0.0
31.7,15.8,0.0,77.0,1.951851852,1.3,0.0
32.5,21.5,5.0,81.0,2.748148148,2.2,0.0
33.9,24.3,57.0,79.0,3.905555556,3.0,0.0
35.3,24.6,508.0,80.0,3.762962963,4.8,1.0
33.4,25.1,527.0,83.0,4.477777778,5.9,1.0
35.2,24.9,764.0,89.0,4.577777778,6.4,1.0
33.2,24.6,529.0,86.0,4.088888889,6.1,1.0
33.6,25.0,622.0,87.0,2.955555556,5.8,1.0
32.6,23.7,315.0,85.0,1.764814815,3.5,1.0
31.7,19.4,17.0,79.0,1.325925926,1.7,0.0
30.1,16.6,0.0,77.0,1.340740741,1.3,0.0
28.9,13.3,7.0,73.0,1.568518519,1.0,0.0
30.8,17.9,14.0,78.0,1.951851852,1.7,0.0
33.1,20.4,26.0,77.0,2.748148148,1.8,0.0
33.9,25.1,5.0,80.0,3.905555556,3.0,0.0
35.2,25.8,236.0,83.0,3.762962963,4.3,1.0
32.9,24.8,1270.0,92.0,4.477777778,6.5,1.0
33.3,25.2,488.0,87.0,4.577777778,5.9,1.0
32.8,25.3,1120.0,90.0,4.088888889,6.9,1.0
34.8,25.2,162.0,85.0,2.955555556,5.0,1.0
32.5,23.2,306.0,87.0,1.764814815,4.1,1.0
32.1,18.0,0.0,81.0,1.325925926,1.2,0.0
28.7,15.6,1.0,84.0,1.340740741,2.3,0.0
28.5,13.3,0.0,77.0,1.568518519,0.5,0.0
31.8,14.3,0.0,76.0,1.951851852,0.4,0.0
33.4,19.6,254.0,80.0,2.748148148,2.5,1.0
34.9,22.9,37.0,81.0,3.905555556,2.6,0.0
34.6,25.1,356.0,83.0,3.762962963,3.8,1.0
33.3,25.3,482.0,88.0,4.477777778,5.5,1.0
31.3,24.4,898.0,92.0,4.577777778,6.9,1.0
33.1,24.6,410.0,89.0,4.088888889,6.3,1.0
37.3,24.3,208.0,86.0,2.955555556,5.3,1.0
33.3,23.9,174.0,84.0,1.764814815,4.1,1.0
31.9,20.6,226.0,84.0,1.325925926,3.2,1.0
28.2,14.6,0.0,81.0,1.340740741,0.9,0.0
32.2,14.1,1.0,75.0,1.568518519,0.8,0.0
31.7,14.9,0.0,73.0,1.951851852,1.3,0.0
33.3,20.9,33.0,77.0,2.748148148,1.9,0.0
37.2,23.9,83.0,77.0,3.905555556,2.2,0.0
33.1,25.0,505.0,89.0,3.762962963,5.9,1.0
32.4,24.8,688.0,88.0,4.477777778,6.4,1.0
33.2,24.9,318.0,87.0,4.577777778,5.9,1.0
32.8,25.1,728.0,87.0,4.088888889,6.4,1.0
32.6,24.7,513.0,87.0,2.955555556,6.3,1.0
33.2,24.2,147.0,84.0,1.764814815,3.7,1.0
30.9,20.3,116.0,84.0,1.325925926,1.8,0.0
28.7,15.3,0.0,81.0,1.340740741,0.4,0.0
30.0,14.6,35.0,79.0,1.568518519,0.7,0.0
29.3,15.7,6.0,73.0,1.951851852,1.3,0.0
34.9,19.1,0.0,71.0,2.748148148,1.4,0.0
36.1,24.2,0.0,74.0,3.905555556,2.6,0.0
33.7,26.1,175.0,80.0,3.762962963,3.8,0.0
33.5,25.4,257.0,86.0,4.477777778,5.4,1.0
33.6,25.4,560.0,87.0,4.577777778,6.2,1.0
33.8,25.5,289.0,84.0,4.088888889,5.9,1.0
32.2,25.3,287.0,83.0,2.955555556,5.6,1.0
32.6,23.4,170.0,81.0,1.764814815,3.1,0.0
31.8,18.2,0.0,73.0,1.325925926,0.9,0.0
28.7,14.9,1.0,72.0,1.340740741,0.5,0.0
29.4,15.1,6.0,73.0,1.568518519,1.0,0.0
29.9,16.1,4.0,77.0,1.951851852,1.7,0.0
35.8,20.4,0.0,70.0,2.748148148,1.4,0.0
34.4,24.8,38.0,81.0,3.905555556,2.6,0.0
33.9,25.8,158.0,83.0,3.762962963,3.8,1.0
34.9,26.4,234.0,82.0,4.477777778,5.5,1.0
34.8,25.5,265.0,85.0,4.577777778,6.0,1.0
33.7,25.0,455.0,85.0,4.088888889,6.3,1.0
33.3,25.0,503.0,85.0,2.955555556,6.2,1.0
35.1,24.8,153.0,84.0,1.764814815,4.3,1.0
32.1,20.3,0.0,77.0,1.325925926,2.0,0.0
29.8,16.0,1.0,75.0,1.340740741,1.0,0.0
29.8,14.5,24.0,73.0,1.568518519,1.4,0.0
28.4,15.9,52.0,73.0,1.951851852,1.7,0.0
33.4,20.1,337.0,78.0,2.748148148,2.1,1.0
35.1,24.0,3.0,78.0,3.905555556,2.6,0.0
33.2,25.2,200.0,82.0,3.762962963,4.6,1.0
35.1,25.4,519.0,86.0,4.477777778,6.3,1.0
33.6,25.5,553.0,87.0,4.577777778,6.5,1.0
31.9,24.9,696.0,89.0,4.088888889,6.6,1.0
33.0,24.9,289.0,87.0,2.955555556,6.3,1.0
32.4,23.9,323.0,85.0,1.764814815,4.6,1.0
29.6,18.0,0.0,77.0,1.325925926,0.7,0.0
30.6,15.7,17.0,77.0,1.340740741,1.5,0.0
28.3,13.8,0.0,71.0,1.1,1.3,0.0
32.3,16.3,0.0,73.0,1.2,0.4,0.0
34.0,19.2,24.0,71.0,1.8,1.8,0.0
35.5,24.2,0.0,78.0,3.0,2.3,0.0
35.1,25.9,170.0,77.0,3.3,4.0,1.0
35.0,25.7,434.0,85.0,2.8,5.5,1.0
33.8,25.1,811.0,91.0,3.7,6.9,1.0
32.7,25.4,352.0,91.0,3.0,6.3,1.0
33.4,25.3,177.0,88.0,2.0,5.9,1.0
33.6,24.0,199.0,82.0,1.6,3.7,1.0
30.6,19.2,0.0,73.0,1.1,2.0,0.0
31.1,16.3,2.0,74.0,0.8,2.0,0.0
29.0,15.2,0.0,73.0,1.2,1.8,0.0
29.6,15.3,5.0,70.0,2.7,2.2,0.0
32.3,22.2,15.0,84.0,3.5,2.9,0.0
34.4,24.9,35.0,81.0,3.6,3.0,0.0
35.2,26.0,134.0,82.0,4.1,4.7,1.0
34.4,25.1,948.0,88.0,3.7,6.8,1.0
33.3,25.1,1171.0,91.0,5.0,7.2,1.0
34.0,25.3,900.0,89.0,4.6,7.1,1.0
33.3,25.1,160.0,86.0,4.1,6.3,1.0
34.1,24.3,332.0,83.0,1.8,4.8,1.0
31.3,19.0,2.0,76.0,0.8,2.0,0.0
26.2,13.5,0.0,73.0,0.7,0.4,0.0
29.6,12.3,6.0,71.0,1.4,0.6,0.0
30.7,16.1,42.0,72.0,1.4,1.5,0.0
35.0,20.0,257.0,73.0,2.0,1.2,1.0
34.0,24.2,57.0,81.0,4.3,3.4,0.0
35.7,25.0,205.0,81.0,3.5,4.3,1.0
33.6,25.2,714.0,88.0,4.3,6.8,1.0
34.1,25.7,511.0,88.0,4.1,6.3,1.0
32.3,25.2,279.0,90.0,3.5,6.8,1.0
35.1,25.5,230.0,85.0,2.1,6.1,1.0
32.8,23.9,278.0,84.0,1.2,4.3,1.0
30.6,18.6,0.0,79.0,0.8,1.0,0.0
28.4,14.6,0.0,76.0,1.0,1.2,0.0
29.0,12.5,0.0,72.0,1.2,0.5,0.0
32.9,16.8,0.0,71.0,1.2,1.0,0.0
34.8,19.9,30.0,74.0,1.1,1.3,0.0
33.1,22.8,60.0,78.0,1.9,4.4,0.0
32.9,24.3,226.0,80.0,2.5,3.8,1.0
33.7,25.3,748.0,84.0,4.8,6.9,1.0
32.2,25.2,970.0,86.0,4.9,7.2,1.0
32.3,25.2,256.0,86.0,5.4,6.6,1.0
34.2,24.8,113.0,84.0,3.5,6.0,1.0
33.4,24.2,225.0,82.0,1.7,4.5,1.0
30.3,19.2,0.0,78.0,1.4,0.9,0.0
29.0,15.6,0.0,75.0,1.3,1.2,0.0
30.1,14.0,3.0,72.0,1.5,0.8,0.0
31.8,16.7,3.0,71.0,1.6,2.1,0.0
35.5,21.7,0.0,78.0,2.2,1.9,0.0
35.8,23.4,198.0,81.0,4.8,4.4,1.0
35.7,24.5,195.0,80.0,2.7,3.8,1.0
33.4,25.1,419.0,86.0,4.7,6.3,1.0
31.8,24.4,1077.0,89.0,4.5,6.8,1.0
33.4,25.1,623.0,87.0,4.1,6.5,1.0
33.4,25.5,266.0,85.0,2.4,6.2,1.0
33.4,24.5,268.0,85.0,2.2,5.4,1.0
35.1,20.9,19.0,79.0,1.0,3.0,0.0
28.4,16.0,0.0,75.0,0.9,1.3,0.0
29.0,14.1,0.0,72.0,1.1,1.2,0.0
31.4,15.5,71.0,72.0,1.7,1.4,0.0
33.2,19.4,31.0,73.0,1.9,1.8,0.0
33.1,23.4,5.0,78.0,4.1,3.1,0.0
34.0,25.3,190.0,80.0,4.1,4.1,1.0
34.3,25.0,614.0,88.0,5.3,6.4,1.0
33.4,24.8,971.0,87.0,4.7,6.3,1.0
33.4,24.7,625.0,90.0,3.6,6.6,1.0
32.9,24.9,223.0,84.0,3.3,5.8,1.0
33.7,23.9,152.0,84.0,1.6,4.8,1.0
31.8,19.6,0.0,79.0,0.9,1.4,0.0
31.2,15.3,3.0,76.0,1.1,1.2,0.0
29.3,15.4,0.0,76.0,1.5,2.3,0.0
31.2,16.9,0.0,76.0,1.6,0.7,0.0
32.6,20.4,28.0,76.0,2.9,2.4,0.0
32.2,23.4,99.0,78.0,4.0,3.4,0.0
35.0,26.0,184.0,80.0,3.3,3.4,0.0
34.3,25.2,531.0,90.0,6.4,7.2,1.0
33.4,25.2,274.0,85.0,4.8,6.5,1.0
32.3,24.9,606.0,89.0,4.8,7.0,1.0
33.4,25.2,403.0,84.0,3.0,6.2,1.0
32.9,23.4,251.0,85.0,2.0,3.1,1.0
32.6,21.1,0.0,77.0,1.4,2.8,0.0
29.0,16.0,100.0,78.0,1.9,2.4,0.0
27.4,15.8,16.0,78.0,1.7,2.5,0.0
31.1,17.0,0.0,78.0,2.1,0.9,0.0
31.6,20.4,29.0,76.0,2.8,3.2,0.0
35.8,23.0,127.0,77.0,3.2,3.1,0.0
35.3,25.2,91.0,79.0,3.8,4.2,0.0
34.8,25.7,222.0,85.0,4.5,5.7,1.0
33.4,25.4,308.0,85.0,4.9,6.6,1.0
33.1,25.1,554.0,86.0,5.0,6.6,1.0
32.4,25.0,339.0,86.0,4.3,6.3,1.0
32.3,23.4,218.0,81.0,1.5,3.0,0.0
30.0,17.6,0.0,75.0,1.0,1.0,0.0
28.4,15.2,0.0,76.0,1.2,1.5,0.0
27.9,14.0,7.0,72.0,1.6,0.7,0.0
29.8,16.0,11.0,71.0,1.7,1.7,0.0
33.4,20.3,93.0,74.0,2.5,2.4,0.0
35.2,23.5,10.0,78.0,3.6,3.9,0.0
34.6,24.0,363.0,80.0,4.5,4.9,1.0
32.3,24.6,585.0,84.0,5.5,6.5,1.0
33.4,25.1,895.0,86.0,5.0,6.3,1.0
33.4,24.6,363.0,86.0,4.3,6.8,1.0
33.6,25.0,101.0,84.0,2.2,6.0,1.0
34.0,23.4,90.0,82.0,1.2,5.3,0.0
31.2,19.6,0.0,78.0,0.5,3.1,0.0
27.5,15.3,3.0,75.0,1.1,1.2,0.0
27.1,13.1,21.0,70.0,1.2,0.8,0.0
31.8,15.3,0.0,68.0,1.3,0.3,0.0
33.7,20.4,120.0,77.0,2.0,2.7,0.0
34.0,22.9,251.0,80.0,3.5,3.5,1.0
32.9,24.8,247.0,80.0,3.9,4.4,1.0
34.0,24.7,677.0,87.0,4.7,6.7,1.0
33.3,25.0,684.0,87.0,4.8,6.5,1.0
33.2,24.5,715.0,89.0,4.0,6.5,1.0
34.1,25.0,257.0,84.0,2.2,5.7,1.0
33.6,23.3,30.0,81.0,1.0,4.4,0.0
32.2,19.1,33.0,77.0,0.8,2.8,0.0
29.4,14.7,0.0,76.0,0.8,2.5,0.0
27.9,13.2,1.0,71.0,1.2,2.3,0.0
30.2,16.1,20.0,71.0,1.3,1.9,0.0
35.0,20.8,2.0,76.0,2.5,3.0,0.0
35.6,23.7,40.0,79.0,3.3,4.0,0.0
34.0,25.7,158.0,80.0,3.8,5.4,1.0
33.4,25.4,313.0,86.0,4.0,6.2,1.0
33.7,24.9,1041.0,89.0,4.3,6.8,1.0
33.3,25.0,405.0,87.0,3.2,6.6,1.0
33.3,24.9,317.0,86.0,2.4,6.3,1.0
33.7,23.8,380.0,86.0,1.6,4.6,1.0
30.8,19.7,151.0,80.0,1.0,3.5,0.0
27.9,15.0,0.0,75.0,0.9,1.0,0.0
28.0,14.6,10.0,72.0,1.0,1.7,0.0
31.2,15.9,0.0,71.0,1.4,1.1,0.0
31.8,20.0,34.0,74.0,2.3,1.7,0.0
32.8,23.3,43.0,78.0,3.1,3.8,0.0
34.4,24.3,63.0,80.0,2.7,4.8,0.0
33.4,24.9,853.0,84.0,4.2,6.9,1.0
31.9,24.4,949.0,86.0,4.2,7.1,1.0
32.3,24.2,707.0,86.0,3.8,6.8,1.0
34.0,24.9,184.0,84.0,2.6,6.0,1.0
32.3,24.3,59.0,82.0,1.5,4.9,0.0
30.8,20.0,41.0,78.0,1.1,2.3,0.0
27.8,15.4,3.0,75.0,1.0,1.3,0.0
26.8,13.9,0.0,72.0,1.3,1.1,0.0
29.2,14.7,2.0,71.0,1.7,1.6,0.0
33.7,20.0,0.0,74.0,2.3,1.4,0.0
37.8,22.9,87.0,78.0,4.7,4.0,0.0
34.4,25.7,20.0,80.0,5.2,4.3,0.0
34.3,25.5,457.0,84.0,4.1,6.6,1.0
37.8,25.7,372.0,86.0,5.1,7.1,1.0
32.4,24.5,565.0,86.0,4.5,7.6,1.0
32.0,25.1,263.0,84.0,3.0,5.7,1.0
34.9,23.6,88.0,82.0,1.4,3.4,0.0
32.9,20.5,0.0,78.0,1.1,3.2,0.0
32.2,15.2,0.0,75.0,1.1,1.0,0.0
31.8,14.3,5.0,70.0,1.4,0.5,0.0
31.7,17.0,8.0,70.0,2.1,1.6,0.0
34.4,19.3,14.0,69.0,2.4,1.6,0.0
34.7,24.3,142.0,79.0,5.3,4.0,1.0
33.2,23.8,457.0,82.0,3.5,5.1,1.0
33.6,25.6,407.0,87.0,3.6,5.9,1.0
33.7,25.4,407.0,87.0,5.2,6.4,1.0
32.6,25.0,276.0,87.0,3.7,6.6,1.0
33.1,24.9,551.0,87.0,3.0,6.4,1.0
34.2,24.5,225.0,84.0,2.0,4.7,1.0
31.7,20.3,259.0,84.0,1.9,3.6,1.0
28.1,15.4,40.0,80.0,1.6,2.0,0.0
27.8,13.6,7.0,74.0,1.0,0.7,0.0
33.1,14.9,0.0,67.0,1.6,0.6,0.0
33.4,20.1,158.0,78.0,3.1,3.1,1.0
33.1,23.6,80.0,81.0,4.3,3.6,0.0
34.3,24.1,323.0,81.0,4.3,5.0,1.0
33.4,24.4,958.0,86.0,5.2,6.4,1.0
31.7,24.3,943.0,92.0,6.0,7.1,1.0
32.9,25.0,534.0,89.0,5.4,6.6,1.0
34.1,24.7,347.0,85.0,3.0,5.3,1.0
33.9,24.9,308.0,83.0,1.7,4.4,1.0
32.3,22.4,63.0,82.0,1.4,4.0,0.0
27.7,14.7,0.0,73.0,1.8,0.1,0.0
27.4,13.5,0.0,71.0,2.1,0.9,0.0
31.2,16.5,5.0,71.0,2.0,1.5,0.0
33.7,20.9,0.0,72.0,2.3,1.1,0.0
34.3,24.1,65.0,77.0,5.2,3.0,0.0
